Lendo Dados Arquivo... f10-1296.dat
Inicializando conjunto de operacoes...
4.00000000000000000000000000000000 0.16227383911609650000000000000000
Transpondo dados...
/*-----------------------------------------------------------------
* NUMERO INDIVIDUOS: 256 	 CROSS-OVER: 0.90
* NUMERO GERACOES  : 100 	 MUTACAO   : 0.10
* NUM MAXIMO NOS   : 256 	 ELITISMO  : 0.05
* PROFUNDIDADE MAX : 6 	 
* M: 1296 	 N: 3
* NUM_OPBIN: 4 	 NUM_OPUN: 4
* NUM_CTES: 1 	 SEED: 10
*------------------------------------------------------------------
(sqrt(2.64878463745117187500)) | Numero de nos: 2 | Erro: 1678.1776123046875000000000000 |
(sqrt(X2)) | Numero de nos: 2 | Erro: 1394.8198242187500000000000000 |
(sin(X1)) | Numero de nos: 2 | Erro: 1888.9289550781250000000000000 |
(sqrt(+(3.28973388671875000000)(+(X2)(-(sin(/(/(X2)(sqrt(-(sqrt(exp(sqrt(X2))))(exp(X2)))))(+(sqrt(exp(exp(-(+(*(/(+(exp(exp(exp(sqrt(-(-(sin(exp(-(-(X1)(/(sqrt(3.68725204467773437500))(+(X1)(X2))))(X2))))(X1))(-(-(X1)(X1))(X2)))))))(-(exp(cos(sqrt(+(exp(+(+(X1)(-(sqrt(/(exp(*(-(-(+(cos(/(+(+(exp(2.02522659301757812500))(X2))(X2))(-(+(cos(0.21796202659606933594))(exp(/(exp(+(X1)(2.60535430908203125000)))(X2))))(exp(+(exp(/(X1)(cos(/(-(X2)(2.37943267822265625000))(X2)))))(cos(+(X1)(*(-(/(X1)(1.09293937683105468750))(sqrt(-(exp(X2))(exp(-(exp(sin(exp(cos(sqrt(-(exp(sqrt(cos(X2))))(-(0.58888530731201171875)(X1))))))))(sqrt(/(X2)(-(X2)(2.54814529418945312500)))))))))(sqrt(-(exp(sin(2.19416809082031250000)))(exp(+(/(*(X1)(X2))(+(X1)(*(0.50838947296142578125)(cos(X2)))))(cos(+(sqrt(exp(sin(-(/(/(+(*(exp(cos(+(X2)(*(+(+(*(+(-(/(-(2.73929595947265625000)(X2))(X1))(+(*(X1)(sqrt(/(X1)(sin(cos(sqrt(X1)))))))(exp(X1))))(cos(exp(*(X1)(exp(exp(/(exp(*(/(X2)(*(sin(/(X2)(sin(sqrt(sqrt(sin(3.93269348144531250000)))))))(-(exp(sin(+(exp(X1))(X1))))(X2))))(1.66749382019042968750)))(X2))))))))(+(+(*(exp(exp(exp(X2))))(/(sqrt(cos(X2)))(-(X1)(X2))))(X2))(X2)))(X2))(1.64458847045898437500))(X1)))))(X2))(2.38449859619140625000))(sin(X2)))(X2))(0.31654024124145507812)))))(X1)))))))))))))))(X2))(2.24634933471679687500))(X1))(3.46802902221679687500)))(X2)))(X1)))(X1)))(X2)))))(X1)))(X1))(1.76430511474609375000))(2.29258728027343750000))(1.69422721862792968750)))))(X1))))(3.36959075927734375000))))) | Numero de nos: 256 | Erro: inf |
(cos(*(sin(-(X2)(exp(+(-(*(X1)(+(cos(exp(X2)))(cos(cos(cos(-(/(cos(sqrt(+(*(exp(X2))(X1))(sqrt(/(X2)(X1))))))(X2))(X1)))))))(-(X1)(X1)))(exp(sqrt(sin(-(X2)(X1)))))))))(sin(sin(sqrt(X2)))))) | Numero de nos: 45 | Erro: 608.0988769531250000000000000 |
(cos(/(-(+(*(-(X1)(+(*(X1)(-(2.29225158691406250000)(sqrt(/(1.16919326782226562500)(exp(exp(sin(cos(+(exp(*(*(-(*(-(+(-(0.40077018737792968750)(/(*(+(*(X1)(-(+(3.42906951904296875000)(+(/(X2)(0.50881767272949218750))(X2)))(*(1.06001472473144531250)(+(cos(sin(X1)))(cos(2.58417510986328125000))))))(sin(cos(exp(+(X1)(sin(/(cos(/(/(*(/(exp(X1))(1.73269462585449218750))(cos(-(+(cos(cos(/(exp(/(X1)(sqrt(-(X2)(X2)))))(+(X2)(3.82148742675781250000)))))(*(/(2.87603759765625000000)(*(*(/(+(sqrt(+(X1)(X1)))(+(sqrt(sqrt(X2)))(*(2.75099182128906250000)(2.06464767456054687500))))(X2))(+(-(-(exp(X1))(*(*(sqrt(+(-(/(X2)(+(/(cos(sqrt(X2)))(X2))(exp(-(-(/(cos(+(-(cos(cos(sin(cos(cos(-(exp(X1))(/(sin(+(sqrt(+(exp(3.59807968139648437500))(X2)))(exp(cos(X2)))))(+(2.08917617797851562500)(sin(sin(*(sqrt(X1))(/(sqrt(+(cos(sin(/(sin(*(2.36751174926757812500)(exp(-(2.07289886474609375000)(-(sin(cos(-(sqrt(*(+(sqrt(-(3.32606887817382812500)(/(1.08152198791503906250)(3.21918106079101562500))))(X1))(-(cos(X1))(sqrt(0.83335208892822265625)))))(sin(X1)))))(+(-(/(X2)(exp(exp(*(sin(sqrt(sqrt(sin(sqrt(cos(X1)))))))(+(*(sin(+(X2)(0.51311492919921875000)))(exp(exp(-(X1)(X2)))))(sin(exp(0.82518100738525390625))))))))(X1))(*(sin(X2))(/(X1)(-(0.29712963104248046875)(1.25670433044433593750))))))))))(X1))))(2.23493194580078125000)))(cos(X1))))))))))))))(X2))(X2)))(X1))(X2))(X2)))))(X2))(1.85410690307617187500)))(X2))(X2)))(X1))(X1)))(0.61544704437255859375)))(X2)))(X2))))(1.09207153320312500000))(X1)))(1.05991935729980468750))))))))(X1))(X1)))(X1))(X2))(X2))(1.22326660156250000000))(3.95908737182617187500))(X1)))(0.79986476898193359375))))))))))(2.75661087036132812500)))(X2))(X2))(1.36370086669921875000))(X2))) | Numero de nos: 256 | Erro: 1980.6994628906250000000000000 |
(+(X2)(X1)) | Numero de nos: 3 | Erro: 23076.0253906250000000000000000 |
(*(+(+(X1)(*(X2)(sqrt(+(+(X1)(X2))(+(sin(-(X1)(cos(/(X1)(sqrt(+(*(3.08190536499023437500)(exp(*(/(cos(sin(/(cos(0.59050273895263671875))(cos(X1)))))(exp(+(-(+(3.59496307373046875000)(/(2.64290618896484375000)(X2)))(/(exp(X1))(/(sqrt(+(sqrt(-(sin(sin(X1)))(cos(sqrt(sin(3.86925125122070312500))))))(/(X2)(sin(sqrt(-(+(cos(*(+(/(sqrt(/(sqrt(0.81742572784423828125))(3.84577178955078125000)))(sin(sin(/(sin(exp(X2)))(cos(-(sqrt(-(/(sqrt(/(sin(0.38907384872436523438))(-(+(/(exp(X2))(sqrt(sin(/(exp(-(X1)(2.87385177612304687500)))(-(-(cos(sqrt(cos(/(+(X1)(sqrt(-(cos(-(sqrt(X2))(cos(exp(cos(X1))))))(+(X1)(X2)))))(cos(X2))))))(-(sqrt(X2))(sin(cos(X2)))))(+(-(sqrt(sqrt(X1)))(3.31343078613281250000))(sqrt(-(exp(+(+(-(-(1.62821197509765625000)(*(cos(sin(/(X2)(exp(sin(X1))))))(/(cos(sqrt(X1)))(cos(cos(X2))))))(sqrt(cos(+(sqrt(cos(exp(-(*(+(/(-(X2)(/(-(X1)(X1))(/(-(cos(1.00922584533691406250))(sin(-(/(-(/(sin(X2))(1.61797332763671875000))(exp(*(-(+(cos(X1))(X2))(*(sqrt(X1))(*(/(X2)(sin(+(3.10612487792968750000)(-(/(sin(/(sqrt(0.37673091888427734375))(X1)))(X2))(/(3.12932205200195312500)(+(*(/(X1)(0.34960126876831054688))(sin(sqrt(/(2.40208816528320312500)(X2)))))(exp(/(+(sqrt(X1))(sqrt(0.90383815765380859375)))(X1)))))))))(2.38609313964843750000))))(X1))))(2.60681533813476562500))(1.45425224304199218750))))(X2))))(X1))(X2))(1.40076255798339843750))(2.63043212890625000000)))))(X2)))))(3.12583160400390625000))(1.53834724426269531250)))(X1)))))))))(X2))(0.32227897644042968750))))(X2))(X1)))(X2)))))))(3.09117507934570312500))(X1)))(X1))(2.77205276489257812500)))))))(1.69659614562988281250))))(X2))))(X1))))(X1)))))))(2.71803665161132812500))))))(X2))(2.26983261108398437500)) | Numero de nos: 256 | Erro: inf |
(*(*(3.45677566528320312500)(sin(-(X1)(/(sqrt(+(X2)(*(/(X1)(X1))(sin(*(*(X2)(exp(*(sin(+(sqrt(/(/(sin(+(0.79662322998046875000)(sin(*(-(sqrt(cos(sqrt(sin(X1)))))(/(-(0.68747234344482421875)(sqrt(sin(X1))))(exp(*(-(exp(sqrt(cos(1.14877510070800781250))))(/(*(*(sin(cos(sin(sin(sin(-(sqrt(-(X1)(sqrt(sin(*(/(/(*(*(*(exp(-(0.48256349563598632812)(sqrt(X2))))(sqrt(cos(/(+(3.09452819824218750000)(X2))(sin(1.23210716247558593750))))))(-(cos(+(sin(-(cos(exp(cos(sqrt(X2)))))(exp(X1))))(X1)))(sqrt(-(+(-(*(-(/(exp(X1))(*(X2)(-(/(sqrt(2.84585189819335937500))(cos(sin(-(*(sin(cos(X1)))(sin(X1)))(X2)))))(sqrt(*(X2)(*(sin(1.73483848571777343750))(+(*(1.70721626281738281250)(exp(-(2.14321899414062500000)(0.95422554016113281250))))(-(sin(cos(/(cos(cos(sqrt(-(/(cos(X2))(-(+(+(cos(X1))(*(sin(cos(cos(X1))))(X2)))(exp(exp(sqrt(sqrt(sqrt(exp(/(sin(X2))(/(sin(/(-(exp(/(cos(-(*(+(X2)(X2))(X1))(+(sqrt(-(exp(*(cos(/(cos(*(/(exp(sin(sqrt(cos(0.36145210266113281250)))))(*(*(sin(sin(*(-(exp(-(-(-(0.99407386779785156250)(sin(sqrt(/(+(*(cos(exp(X1)))(0.40978431701660156250))(X2))(X1)))))(X1))(X2)))(3.84777832031250000000))(2.69051361083984375000))))(0.32817697525024414062))(X2)))(X1)))(X2)))(X2)))(cos(X2))))(X2))))(X2)))(X2))(X2)))(X1))))))))))(X2)))(X2)))))(1.94547080993652343750))))(X1)))))))))(X2))(X1))(X1))(X2))(1.30047416687011718750)))))(3.12725448608398437500))(3.71789550781250000000))(X2))(X2))))))(X1)))))))(X1))(X2))(3.91728973388671875000)))(1.67816352844238281250)))))(X2)))))(X2))(2.95699691772460937500)))(X1)))(X1))))(1.10048294067382812500))))))(X2)))))(X2)) | Numero de nos: 256 | Erro: 68281.6718750000000000000000000 |
(-(sin(sqrt(sqrt(exp(cos(*(/(0.42547273635864257812)(sqrt(/(sin(+(2.22284698486328125000)(/(-(1.94595909118652343750)(sin(+(sin(exp(-(exp(-(-(*(sin(X1))(cos(X2)))(/(*(cos(-(0.42929458618164062500)(-(sqrt(X1))(exp(sin(2.20645523071289062500))))))(2.41995620727539062500))(cos(/(3.54550552368164062500)(exp(X2))))))(X1)))(cos(X1)))))(X1))))(X2))))(1.32795524597167968750))))(exp(+(*(+(-(*(+(*(X2)(cos(2.13061523437500000000)))(+(/(X2)(1.53533363342285156250))(X2)))(-(/(exp(/(X2)(3.28726959228515625000)))(sin(1.88748550415039062500)))(sin(cos(X1)))))(X1))(X1))(3.64208984375000000000))(sin(cos(cos(-(-(X2)(sin(+(sqrt(exp(sin(sqrt(sin(cos(2.43880462646484375000)))))))(sin(cos(X2))))))(1.00764465332031250000)))))))))))))(cos(cos(sqrt(cos(X2)))))) | Numero de nos: 107 | Erro: inf |
(-(exp(+(sqrt(+(X2)(exp(X2))))(sqrt(1.72338104248046875000))))(*(-(X1)(X1))(/(+(X1)(0.36815834045410156250))(X2)))) | Numero de nos: 19 | Erro: 1343351029760.0000000000000000000000000 |
