16384 3 1
X1 X2 Y

-5 -5 4.03746358615e-18
-5 -4.921875 4.12108843173e-18
-5 -4.84375 4.20731886635e-18
-5 -4.765625 4.29626341691e-18
-5 -4.6875 4.38803627306e-18
-5 -4.609375 4.48275764233e-18
-5 -4.53125 4.58055413136e-18
-5 -4.453125 4.6815591552e-18
-5 -4.375 4.78591337725e-18
-5 -4.296875 4.89376518242e-18
-5 -4.21875 5.00527118623e-18
-5 -4.140625 5.12059678316e-18
-5 -4.0625 5.23991673764e-18
-5 -3.984375 5.3634158213e-18
-5 -3.90625 5.49128950097e-18
-5 -3.828125 5.62374468166e-18
-5 -3.75 5.76100050976e-18
-5 -3.671875 5.90328924202e-18
-5 -3.59375 6.05085718623e-18
-5 -3.515625 6.20396572074e-18
-5 -3.4375 6.36289239989e-18
-5 -3.359375 6.52793215392e-18
-5 -3.28125 6.69939859245e-18
-5 -3.203125 6.87762542162e-18
-5 -3.125 7.06296798628e-18
-5 -3.046875 7.25580494965e-18
-5 -2.96875 7.45654012447e-18
-5 -2.890625 7.66560447109e-18
-5 -2.8125 7.88345827968e-18
-5 -2.734375 8.11059355599e-18
-5 -2.65625 8.34753663191e-18
-5 -2.578125 8.59485102495e-18
-5 -2.5 8.85314057345e-18
-5 -2.421875 9.12305287745e-18
-5 -2.34375 9.40528307886e-18
-5 -2.265625 9.70057801871e-18
-5 -2.1875 1.00097408136e-17
-5 -2.109375 1.03336358989e-17
-5 -2.03125 1.06731945922e-17
-5 -1.953125 1.10294212373e-17
-5 -1.875 1.14033999951e-17
-5 -1.796875 1.17963023592e-17
-5 -1.71875 1.22093954814e-17
-5 -1.640625 1.26440514035e-17
-5 -1.5625 1.31017573042e-17
-5 -1.484375 1.35841268865e-17
-5 -1.40625 1.40929130414e-17
-5 -1.328125 1.46300219474e-17
-5 -1.25 1.51975287813e-17
-5 -1.171875 1.57976952399e-17
-5 -1.09375 1.64329890975e-17
-5 -1.015625 1.71061060505e-17
-5 -0.9375 1.78199941343e-17
-5 -0.859375 1.85778810264e-17
-5 -0.78125 1.93833045926e-17
-5 -0.703125 2.02401470652e-17
-5 -0.625 2.11526732881e-17
-5 -0.546875 2.21255735015e-17
-5 -0.46875 2.3164011178e-17
-5 -0.390625 2.42736764571e-17
-5 -0.3125 2.54608457483e-17
-5 -0.234375 2.67324480804e-17
-5 -0.15625 2.80961387562e-17
-5 -0.078125 2.95603808087e-17
-5 0.0 3.11345346341e-17
-5 0.078125 3.28289559598e-17
-5 0.15625 3.46551019605e-17
-5 0.234375 3.6625644801e-17
-5 0.3125 3.8754591081e-17
-5 0.390625 4.10574044852e-17
-5 0.46875 4.35511272538e-17
-5 0.546875 4.62544936889e-17
-5 0.625 4.91880255585e-17
-5 0.703125 5.23740946223e-17
-5 0.78125 5.58369311714e-17
-5 0.859375 5.96025489811e-17
-5 0.9375 6.36985458638e-17
-5 1.015625 6.81537245712e-17
-5 1.09375 7.29974607588e-17
-5 1.171875 7.82587231897e-17
-5 1.25 8.39646273391e-17
-5 1.328125 9.01383798474e-17
-5 1.40625 9.67964535891e-17
-5 1.484375 1.03944831762e-16
-5 1.5625 1.11574191008e-16
-5 1.640625 1.19653982427e-16
-5 1.71875 1.28125546346e-16
-5 1.796875 1.36894693419e-16
-5 1.875 1.45824618011e-16
-5 1.953125 1.54730554586e-16
-5 2.03125 1.63378138545e-16
-5 2.109375 1.71487771428e-16
-5 2.1875 1.78747093481e-16
-5 2.265625 1.84832604036e-16
-5 2.34375 1.89439414434e-16
-5 2.421875 1.92315402467e-16
-5 2.5 1.93293569187e-16
-5 2.578125 1.92315402467e-16
-5 2.65625 1.89439414434e-16
-5 2.734375 1.84832604036e-16
-5 2.8125 1.78747093481e-16
-5 2.890625 1.71487771428e-16
-5 2.96875 1.63378138545e-16
-5 3.046875 1.54730554586e-16
-5 3.125 1.45824618011e-16
-5 3.203125 1.36894693419e-16
-5 3.28125 1.28125546346e-16
-5 3.359375 1.19653982427e-16
-5 3.4375 1.11574191008e-16
-5 3.515625 1.03944831762e-16
-5 3.59375 9.67964535891e-17
-5 3.671875 9.01383798474e-17
-5 3.75 8.39646273391e-17
-5 3.828125 7.82587231897e-17
-5 3.90625 7.29974607588e-17
-5 3.984375 6.81537245712e-17
-5 4.0625 6.36985458638e-17
-5 4.140625 5.96025489811e-17
-5 4.21875 5.58369311714e-17
-5 4.296875 5.23740946223e-17
-5 4.375 4.91880255585e-17
-5 4.453125 4.62544936889e-17
-5 4.53125 4.35511272538e-17
-5 4.609375 4.10574044852e-17
-5 4.6875 3.8754591081e-17
-5 4.765625 3.6625644801e-17
-5 4.84375 3.46551019605e-17
-5 4.921875 3.28289559598e-17
-4.921875 -5 1.02472887046e-17
-4.921875 -4.921875 1.0459532832e-17
-4.921875 -4.84375 1.06783900773e-17
-4.921875 -4.765625 1.09041358875e-17
-4.921875 -4.6875 1.11370600816e-17
-4.921875 -4.609375 1.13774677526e-17
-4.921875 -4.53125 1.16256802346e-17
-4.921875 -4.453125 1.18820361416e-17
-4.921875 -4.375 1.21468924848e-17
-4.921875 -4.296875 1.24206258724e-17
-4.921875 -4.21875 1.27036338027e-17
-4.921875 -4.140625 1.29963360554e-17
-4.921875 -4.0625 1.32991761915e-17
-4.921875 -3.984375 1.36126231707e-17
-4.921875 -3.90625 1.3937173098e-17
-4.921875 -3.828125 1.42733511088e-17
-4.921875 -3.75 1.46217134078e-17
-4.921875 -3.671875 1.49828494745e-17
-4.921875 -3.59375 1.53573844506e-17
-4.921875 -3.515625 1.57459817278e-17
-4.921875 -3.4375 1.61493457531e-17
-4.921875 -3.359375 1.65682250745e-17
-4.921875 -3.28125 1.70034156493e-17
-4.921875 -3.203125 1.74557644407e-17
-4.921875 -3.125 1.7926173332e-17
-4.921875 -3.046875 1.84156033899e-17
-4.921875 -2.96875 1.89250795116e-17
-4.921875 -2.890625 1.94556954966e-17
-4.921875 -2.8125 2.00086195848e-17
-4.921875 -2.734375 2.05851005119e-17
-4.921875 -2.65625 2.11864741352e-17
-4.921875 -2.578125 2.18141706908e-17
-4.921875 -2.5 2.24697227512e-17
-4.921875 -2.421875 2.31547739585e-17
-4.921875 -2.34375 2.38710886182e-17
-4.921875 -2.265625 2.46205622511e-17
-4.921875 -2.1875 2.54052332081e-17
-4.921875 -2.109375 2.62272954702e-17
-4.921875 -2.03125 2.70891127694e-17
-4.921875 -1.953125 2.79932341809e-17
-4.921875 -1.875 2.89424113606e-17
-4.921875 -1.796875 2.99396176194e-17
-4.921875 -1.71875 3.09880690532e-17
-4.921875 -1.640625 3.20912479737e-17
-4.921875 -1.5625 3.32529289168e-17
-4.921875 -1.484375 3.44772075429e-17
-4.921875 -1.40625 3.57685327788e-17
-4.921875 -1.328125 3.7131742603e-17
-4.921875 -1.25 3.85721039202e-17
-4.921875 -1.171875 4.00953570322e-17
-4.921875 -1.09375 4.17077652761e-17
