0	0
1.0	0.0
1.0	0.045454545454545456
1.0	0.045454545454545456
1.0	0.09090909090909091
1.0	0.09090909090909091
1.0	0.13636363636363635
1.0	0.13636363636363635
1.0	0.18181818181818182
1.0	0.18181818181818182
1.0	0.22727272727272727
1.0	0.22727272727272727
1.0	0.2727272727272727
1.0	0.2727272727272727
1.0	0.3181818181818182
1.0	0.3181818181818182
1.0	0.36363636363636365
1.0	0.36363636363636365
1.0	0.4090909090909091
1.0	0.4090909090909091
1.0	0.45454545454545453
1.0	0.45454545454545453
1.0	0.5
1.0	0.5
1.0	0.5454545454545454
1.0	0.5454545454545454
1.0	0.5909090909090909
1.0	0.5909090909090909
1.0	0.6363636363636364
1.0	0.6363636363636364
1.0	0.6818181818181818
1.0	0.6818181818181818
1.0	0.7272727272727273
1.0	0.7272727272727273
1.0	0.7727272727272727
1.0	0.7727272727272727
1.0	0.8181818181818182
1.0	0.8181818181818182
1.0	0.8636363636363636
1.0	0.8636363636363636
1.0	0.9090909090909091
1.0	0.9090909090909091
1.0	0.9545454545454546
1.0434782608695652	0.9545454545454546
1.0434782608695652	1.0
1.2550243902439022	1.0
