Lendo Dados Arquivo...
-5.0000000000000000 -5.0000000000000000 0.0000000000000000 
-4.9899997711181641 -4.9899997711181641 0.0000000000000000 
-4.9800000190734863 -4.9800000190734863 0.0000000000000000 
-4.9699997901916504 -4.9699997901916504 0.0000000000000000 
-4.9600000381469727 -4.9600000381469727 0.0000000000000000 
-4.9499998092651367 -4.9499998092651367 0.0000000000000000 
-4.9400000572204590 -4.9400000572204590 0.0000000000000000 
-4.9299998283386230 -4.9299998283386230 0.0000000000000000 
-4.9200000762939453 -4.9200000762939453 0.0000000000000000 
-4.9099998474121094 -4.9099998474121094 0.0000000000000000 
-4.9000000953674316 -4.9000000953674316 0.0000000000000000 
-4.8899998664855957 -4.8899998664855957 0.0000000000000000 
-4.8800001144409180 -4.8800001144409180 0.0000000000000000 
-4.8699998855590820 -4.8699998855590820 0.0000000000000000 
-4.8600001335144043 -4.8600001335144043 0.0000000000000000 
-4.8499999046325684 -4.8499999046325684 0.0000000000000000 
-4.8400001525878906 -4.8400001525878906 0.0000000000000000 
-4.8299999237060547 -4.8299999237060547 0.0000000000000000 
-4.8200001716613770 -4.8200001716613770 0.0000000000000000 
-4.8099999427795410 -4.8099999427795410 0.0000000000000000 
-4.8000001907348633 -4.8000001907348633 0.0000000000000000 
-4.7899999618530273 -4.7899999618530273 0.0000000000000001 
-4.7800002098083496 -4.7800002098083496 0.0000000000000001 
-4.7699999809265137 -4.7699999809265137 0.0000000000000001 
-4.7600002288818359 -4.7600002288818359 0.0000000000000001 
-4.7500000000000000 -4.7500000000000000 0.0000000000000001 
-4.7399997711181641 -4.7399997711181641 0.0000000000000001 
-4.7300000190734863 -4.7300000190734863 0.0000000000000001 
-4.7199997901916504 -4.7199997901916504 0.0000000000000001 
-4.7100000381469727 -4.7100000381469727 0.0000000000000001 
-4.6999998092651367 -4.6999998092651367 0.0000000000000001 
-4.6900000572204590 -4.6900000572204590 0.0000000000000002 
-4.6799998283386230 -4.6799998283386230 0.0000000000000002 
-4.6700000762939453 -4.6700000762939453 0.0000000000000002 
-4.6599998474121094 -4.6599998474121094 0.0000000000000002 
-4.6500000953674316 -4.6500000953674316 0.0000000000000003 
-4.6399998664855957 -4.6399998664855957 0.0000000000000003 
-4.6300001144409180 -4.6300001144409180 0.0000000000000003 
-4.6199998855590820 -4.6199998855590820 0.0000000000000004 
-4.6100001335144043 -4.6100001335144043 0.0000000000000004 
-4.5999999046325684 -4.5999999046325684 0.0000000000000005 
-4.5900001525878906 -4.5900001525878906 0.0000000000000005 
-4.5799999237060547 -4.5799999237060547 0.0000000000000006 
-4.5700001716613770 -4.5700001716613770 0.0000000000000007 
-4.5599999427795410 -4.5599999427795410 0.0000000000000007 
-4.5500001907348633 -4.5500001907348633 0.0000000000000008 
-4.5399999618530273 -4.5399999618530273 0.0000000000000009 
-4.5300002098083496 -4.5300002098083496 0.0000000000000010 
-4.5199999809265137 -4.5199999809265137 0.0000000000000012 
-4.5100002288818359 -4.5100002288818359 0.0000000000000013 
-4.5000000000000000 -4.5000000000000000 0.0000000000000015 
-4.4899997711181641 -4.4899997711181641 0.0000000000000016 
-4.4800000190734863 -4.4800000190734863 0.0000000000000018 
-4.4699997901916504 -4.4699997901916504 0.0000000000000020 
-4.4600000381469727 -4.4600000381469727 0.0000000000000023 
-4.4499998092651367 -4.4499998092651367 0.0000000000000025 
-4.4400000572204590 -4.4400000572204590 0.0000000000000028 
-4.4299998283386230 -4.4299998283386230 0.0000000000000032 
-4.4200000762939453 -4.4200000762939453 0.0000000000000036 
-4.4099998474121094 -4.4099998474121094 0.0000000000000040 
-4.4000000953674316 -4.4000000953674316 0.0000000000000044 
-4.3899998664855957 -4.3899998664855957 0.0000000000000050 
-4.3800001144409180 -4.3800001144409180 0.0000000000000055 
-4.3699998855590820 -4.3699998855590820 0.0000000000000062 
-4.3600001335144043 -4.3600001335144043 0.0000000000000069 
-4.3499999046325684 -4.3499999046325684 0.0000000000000077 
-4.3400001525878906 -4.3400001525878906 0.0000000000000086 
-4.3299999237060547 -4.3299999237060547 0.0000000000000096 
-4.3200001716613770 -4.3200001716613770 0.0000000000000107 
-4.3099999427795410 -4.3099999427795410 0.0000000000000119 
-4.3000001907348633 -4.3000001907348633 0.0000000000000133 
-4.2899999618530273 -4.2899999618530273 0.0000000000000149 
-4.2800002098083496 -4.2800002098083496 0.0000000000000166 
-4.2699999809265137 -4.2699999809265137 0.0000000000000184 
-4.2600002288818359 -4.2600002288818359 0.0000000000000206 
-4.2500000000000000 -4.2500000000000000 0.0000000000000229 
-4.2399997711181641 -4.2399997711181641 0.0000000000000255 
-4.2300000190734863 -4.2300000190734863 0.0000000000000284 
-4.2199997901916504 -4.2199997901916504 0.0000000000000316 
-4.2100000381469727 -4.2100000381469727 0.0000000000000352 
-4.1999998092651367 -4.1999998092651367 0.0000000000000392 
-4.1900000572204590 -4.1900000572204590 0.0000000000000436 
-4.1799998283386230 -4.1799998283386230 0.0000000000000485 
-4.1700000762939453 -4.1700000762939453 0.0000000000000539 
-4.1599998474121094 -4.1599998474121094 0.0000000000000600 
-4.1500000953674316 -4.1500000953674316 0.0000000000000667 
-4.1399998664855957 -4.1399998664855957 0.0000000000000742 
-4.1300001144409180 -4.1300001144409180 0.0000000000000824 
-4.1199998855590820 -4.1199998855590820 0.0000000000000916 
-4.1100001335144043 -4.1100001335144043 0.0000000000001017 
-4.0999999046325684 -4.0999999046325684 0.0000000000001130 
-4.0900001525878906 -4.0900001525878906 0.0000000000001255 
-4.0799999237060547 -4.0799999237060547 0.0000000000001393 
-4.0700001716613770 -4.0700001716613770 0.0000000000001547 
-4.0599999427795410 -4.0599999427795410 0.0000000000001717 
-4.0500001907348633 -4.0500001907348633 0.0000000000001905 
-4.0399999618530273 -4.0399999618530273 0.0000000000002114 
-4.0300002098083496 -4.0300002098083496 0.0000000000002345 
-4.0199999809265137 -4.0199999809265137 0.0000000000002600 
-4.0100002288818359 -4.0100002288818359 0.0000000000002883 
-4.0000000000000000 -4.0000000000000000 0.0000000000003196 
-3.9900000095367432 -3.9900000095367432 0.0000000000003543 
-3.9800000190734863 -3.9800000190734863 0.0000000000003926 
-3.9700000286102295 -3.9700000286102295 0.0000000000004350 
-3.9600000381469727 -3.9600000381469727 0.0000000000004818 
-3.9500000476837158 -3.9500000476837158 0.0000000000005336 
-3.9400000572204590 -3.9400000572204590 0.0000000000005909 
-3.9300000667572021 -3.9300000667572021 0.0000000000006541 
-3.9200000762939453 -3.9200000762939453 0.0000000000007240 
-3.9100000858306885 -3.9100000858306885 0.0000000000008012 
-3.9000000953674316 -3.9000000953674316 0.0000000000008865 
-3.8900001049041748 -3.8900001049041748 0.0000000000009807 
-3.8800001144409180 -3.8800001144409180 0.0000000000010846 
-3.8699998855590820 -3.8699998855590820 0.0000000000011993 
-3.8599998950958252 -3.8599998950958252 0.0000000000013260 
-3.8499999046325684 -3.8499999046325684 0.0000000000014656 
-3.8399999141693115 -3.8399999141693115 0.0000000000016197 
-3.8299999237060547 -3.8299999237060547 0.0000000000017896 
-3.8199999332427979 -3.8199999332427979 0.0000000000019770 
-3.8099999427795410 -3.8099999427795410 0.0000000000021836 
-3.7999999523162842 -3.7999999523162842 0.0000000000024112 
-3.7899999618530273 -3.7899999618530273 0.0000000000026621 
-3.7799999713897705 -3.7799999713897705 0.0000000000029385 
-3.7699999809265137 -3.7699999809265137 0.0000000000032430 
-3.7599999904632568 -3.7599999904632568 0.0000000000035783 
-3.7500000000000000 -3.7500000000000000 0.0000000000039476 
-3.7400000095367432 -3.7400000095367432 0.0000000000043541 
-3.7300000190734863 -3.7300000190734863 0.0000000000048015 
-3.7200000286102295 -3.7200000286102295 0.0000000000052938 
-3.7100000381469727 -3.7100000381469727 0.0000000000058355 
-3.7000000476837158 -3.7000000476837158 0.0000000000064313 
-3.6900000572204590 -3.6900000572204590 0.0000000000070867 
-3.6800000667572021 -3.6800000667572021 0.0000000000078072 
-3.6700000762939453 -3.6700000762939453 0.0000000000085994 
-3.6600000858306885 -3.6600000858306885 0.0000000000094700 
-3.6500000953674316 -3.6500000953674316 0.0000000000104268 
-3.6400001049041748 -3.6400001049041748 0.0000000000114781 
-3.6300001144409180 -3.6300001144409180 0.0000000000126328 
-3.6199998855590820 -3.6199998855590820 0.0000000000139010 
-3.6099998950958252 -3.6099998950958252 0.0000000000152935 
-3.5999999046325684 -3.5999999046325684 0.0000000000168223 
-3.5899999141693115 -3.5899999141693115 0.0000000000185002 
-3.5799999237060547 -3.5799999237060547 0.0000000000203415 
-3.5699999332427979 -3.5699999332427979 0.0000000000223618 
-3.5599999427795410 -3.5599999427795410 0.0000000000245779 
-3.5499999523162842 -3.5499999523162842 0.0000000000270083 
-3.5399999618530273 -3.5399999618530273 0.0000000000296733 
-3.5299999713897705 -3.5299999713897705 0.0000000000325950 
-3.5199999809265137 -3.5199999809265137 0.0000000000357972 
-3.5099999904632568 -3.5099999904632568 0.0000000000393065 
-3.5000000000000000 -3.5000000000000000 0.0000000000431513 
-3.4900000095367432 -3.4900000095367432 0.0000000000473630 
-3.4800000190734863 -3.4800000190734863 0.0000000000519756 
-3.4700000286102295 -3.4700000286102295 0.0000000000570263 
-3.4600000381469727 -3.4600000381469727 0.0000000000625556 
-3.4500000476837158 -3.4500000476837158 0.0000000000686077 
-3.4400000572204590 -3.4400000572204590 0.0000000000752306 
-3.4300000667572021 -3.4300000667572021 0.0000000000824768 
-3.4200000762939453 -3.4200000762939453 0.0000000000904033 
-3.4100000858306885 -3.4100000858306885 0.0000000000990723 
-3.4000000953674316 -3.4000000953674316 0.0000000001085515 
-3.3900001049041748 -3.3900001049041748 0.0000000001189144 
-3.3800001144409180 -3.3800001144409180 0.0000000001302413 
-3.3699998855590820 -3.3699998855590820 0.0000000001426192 
-3.3599998950958252 -3.3599998950958252 0.0000000001561432 
-3.3499999046325684 -3.3499999046325684 0.0000000001709163 
-3.3399999141693115 -3.3399999141693115 0.0000000001870507 
-3.3299999237060547 -3.3299999237060547 0.0000000002046683 
-3.3199999332427979 -3.3199999332427979 0.0000000002239016 
-3.3099999427795410 -3.3099999427795410 0.0000000002448947 
-3.2999999523162842 -3.2999999523162842 0.0000000002678039 
-3.2899999618530273 -3.2899999618530273 0.0000000002927992 
-3.2799999713897705 -3.2799999713897705 0.0000000003200652 
-3.2699999809265137 -3.2699999809265137 0.0000000003498021 
-3.2599999904632568 -3.2599999904632568 0.0000000003822275 
-3.2500000000000000 -3.2500000000000000 0.0000000004175773 
-3.2400000095367432 -3.2400000095367432 0.0000000004561076 
-3.2300000190734863 -3.2300000190734863 0.0000000004980963 
-3.2200000286102295 -3.2200000286102295 0.0000000005438446 
-3.2100000381469727 -3.2100000381469727 0.0000000005936792 
-3.2000000476837158 -3.2000000476837158 0.0000000006479542 
-3.1900000572204590 -3.1900000572204590 0.0000000007070537 
-3.1800000667572021 -3.1800000667572021 0.0000000007713936 
-3.1700000762939453 -3.1700000762939453 0.0000000008414245 
-3.1600000858306885 -3.1600000858306885 0.0000000009176349 
-3.1500000953674316 -3.1500000953674316 0.0000000010005532 
-3.1400001049041748 -3.1400001049041748 0.0000000010907520 
-3.1300001144409180 -3.1300001144409180 0.0000000011888511 
-3.1199998855590820 -3.1199998855590820 0.0000000012955211 
-3.1099998950958252 -3.1099998950958252 0.0000000014114878 
-3.0999999046325684 -3.0999999046325684 0.0000000015375362 
-3.0899999141693115 -3.0899999141693115 0.0000000016745156 
-3.0799999237060547 -3.0799999237060547 0.0000000018233443 
-3.0699999332427979 -3.0699999332427979 0.0000000019850148 
-3.0599999427795410 -3.0599999427795410 0.0000000021606006 
-3.0499999523162842 -3.0499999523162842 0.0000000023512612 
-3.0399999618530273 -3.0399999618530273 0.0000000025582494 
-3.0299999713897705 -3.0299999713897705 0.0000000027829190 
-3.0199999809265137 -3.0199999809265137 0.0000000030267315 
-3.0099999904632568 -3.0099999904632568 0.0000000032912657 
-3.0000000000000000 -3.0000000000000000 0.0000000035782250 
-2.9900000095367432 -2.9900000095367432 0.0000000038894488 
-2.9800000190734863 -2.9800000190734863 0.0000000042269210 
-2.9700000286102295 -2.9700000286102295 0.0000000045927835 
-2.9600000381469727 -2.9600000381469727 0.0000000049893445 
-2.9500000476837158 -2.9500000476837158 0.0000000054190945 
-2.9400000572204590 -2.9400000572204590 0.0000000058847189 
-2.9300000667572021 -2.9300000667572021 0.0000000063891110 
-2.9200000762939453 -2.9200000762939453 0.0000000069353905 
-2.9100000858306885 -2.9100000858306885 0.0000000075269178 
-2.9000000953674316 -2.9000000953674316 0.0000000081673122 
-2.8900001049041748 -2.8900001049041748 0.0000000088604741 
-2.8800001144409180 -2.8800001144409180 0.0000000096106003 
-2.8699998855590820 -2.8699998855590820 0.0000000104222115 
-2.8599998950958252 -2.8599998950958252 0.0000000113001715 
-2.8499999046325684 -2.8499999046325684 0.0000000122497150 
-2.8399999141693115 -2.8399999141693115 0.0000000132764750 
-2.8299999237060547 -2.8299999237060547 0.0000000143865080 
-2.8199999332427979 -2.8199999332427979 0.0000000155863304 
-2.8099999427795410 -2.8099999427795410 0.0000000168829430 
-2.7999999523162842 -2.7999999523162842 0.0000000182838775 
-2.7899999618530273 -2.7899999618530273 0.0000000197972252 
-2.7799999713897705 -2.7799999713897705 0.0000000214316795 
-2.7699999809265137 -2.7699999809265137 0.0000000231965824 
-2.7599999904632568 -2.7599999904632568 0.0000000251019614 
-2.7500000000000000 -2.7500000000000000 0.0000000271585900 
-2.7400000095367432 -2.7400000095367432 0.0000000293780307 
-2.7300000190734863 -2.7300000190734863 0.0000000317726965 
-2.7200000286102295 -2.7200000286102295 0.0000000343559066 
-2.7100000381469727 -2.7100000381469727 0.0000000371419446 
-2.7000000476837158 -2.7000000476837158 0.0000000401461442 
-2.6900000572204590 -2.6900000572204590 0.0000000433849401 
-2.6800000667572021 -2.6800000667572021 0.0000000468759538 
-2.6700000762939453 -2.6700000762939453 0.0000000506380786 
-2.6600000858306885 -2.6600000858306885 0.0000000546915579 
-2.6500000953674316 -2.6500000953674316 0.0000000590580882 
-2.6400001049041748 -2.6400001049041748 0.0000000637609006 
-2.6300001144409180 -2.6300001144409180 0.0000000688248889 
-2.6199998855590820 -2.6199998855590820 0.0000000742767057 
-2.6099998950958252 -2.6099998950958252 0.0000000801448792 
