/*-----------------------------------------------------------------
* NUMERO INDIVIDUOS: 10 	 CROSS-OVER: 0.90
* NUMERO GERACOES  : 100 	 MUTACAO   : 0.30
* NUM MAXIMO NOS   : 30 	 ELITISMO  : 0.05
* PROFUNDIDADE MAX : 3 	 
*-----------------------------------------------------------------*/
Seed 9: 
(cos(sin(sin(sqrt(x1))))) | Numero de nos: 5 | Erro: 434176398458880.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(0.97781)(sin(sin(-(/(/(0.65825)(x1))(0.91430))(0.67952)))))(*(x1)(x1)))) | Numero de nos: 19 | Erro: 433284219666432.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(0.97781)(sin(sin(-(/(sin(0.67952))(0.91430))(0.67952)))))(*(x1)(x1)))) | Numero de nos: 18 | Erro: 433284018339840.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(0.67357)(sin(sin(+(+(sin(/(+(cos(x1))(/(sin(*(sqrt(sin(x1)))(0.61049)))(x1)))(x1)))(x1))(x1)))))(*(x1)(x1)))) | Numero de nos: 30 | Erro: 433283917676544.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(0.67357)(sin(sin(+(-(-(x1)(sin(sin(-(/(/(0.67952)(x1))(0.32368))(0.24125)))))(*(x1)(x1)))(x1)))))(*(x1)(x1)))) | Numero de nos: 29 | Erro: 433283850567680.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(0.97781)(+(0.95492)(-(sqrt(sqrt(sqrt(*(+(-(/(/(0.48033)(cos(sin(x1))))(0.62374))(0.97934))(x1))(0.74581)))))(0.13334))))(*(x1)(x1)))) | Numero de nos: 30 | Erro: 433283447914496.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(0.97781)(+(0.95492)(-(sqrt(sqrt(sqrt(*(+(-(/(/(0.48033)(cos(sin(x1))))(0.62374))(0.97934))(x1))(x1)))))(0.13334))))(*(x1)(x1)))) | Numero de nos: 30 | Erro: 433283112370176.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(0.97781)(+(0.95492)(-(sqrt(*(x1)(x1)))(0.13334))))(*(x1)(x1)))) | Numero de nos: 18 | Erro: 433273381584896.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(0.97781)(+(0.95492)(-(sqrt(*(x1)(x1)))(0.13334))))(*(x1)(x1)))) | Numero de nos: 18 | Erro: 433273381584896.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(0.97781)(+(0.95492)(*(x1)(x1))))(*(x1)(x1)))) | Numero de nos: 15 | Erro: 432837643730944.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(0.97781)(+(0.95492)(*(x1)(x1))))(*(x1)(x1)))) | Numero de nos: 15 | Erro: 432837643730944.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(0.97781)(sqrt(*(x1)(x1))))(*(x1)(x1)))) | Numero de nos: 14 | Erro: 433273650020352.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(0.97781)(+(0.95492)(-(+(0.95492)(*(x1)(x1)))(0.13334))))(+(+(sqrt(cos(0.58266)))(sin(/(/(+(x1)(0.75390))(x1))(x1))))(x1)))) | Numero de nos: 30 | Erro: 433283749904384.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(0.97781)(/(x1)(/(sin(*(0.80264)(*(-(/(/(sqrt(0.84664))(x1))(0.73034))(x1))(x1))))(0.49150))))(*(x1)(x1)))) | Numero de nos: 27 | Erro: 433283649241088.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(0.97781)(sin(-(x1)(/(x1)(/(sin(*(0.80264)(*(-(/(/(sqrt(0.84664))(x1))(0.73034))(x1))(x1))))(0.49150))))))(*(x1)(x1)))) | Numero de nos: 30 | Erro: 433283951230976.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(x1)(/(x1)(/(sin(*(0.80264)(*(-(/(/(sqrt(0.84664))(x1))(0.73034))(x1))(x1))))(0.49150))))))(*(x1)(x1)))) | Numero de nos: 30 | Erro: 433283347251200.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(x1)(/(0.07743)(/(sin(*(x1)(*(-(/(/(sqrt(0.84664))(x1))(0.73034))(x1))(x1))))(0.49150))))))(*(x1)(x1)))) | Numero de nos: 30 | Erro: 433283380805632.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(0.97781)(/(x1)(/(sin(*(0.80264)(*(-(+(+(sqrt(*(cos(x1))(x1)))(x1))(0.28007))(0.49150))(x1))))(x1))))(*(x1)(x1)))) | Numero de nos: 30 | Erro: 433057291042816.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(0.84664)(/(0.07743)(/(sin(*(x1)(*(-(/(/(sqrt(0.84664))(x1))(0.73034))(x1))(x1))))(0.49150))))))(*(x1)(x1)))) | Numero de nos: 30 | Erro: 433283213033472.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(0.84664)(/(0.07743)(/(sin(*(x1)(*(-(/(/(sin(x1))(x1))(0.73034))(x1))(x1))))(0.49150))))))(*(x1)(x1)))) | Numero de nos: 30 | Erro: 433283213033472.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(0.84664)(/(0.07743)(/(sin(*(x1)(*(-(/(/(sqrt(0.84664))(x1))(0.73034))(x1))(x1))))(0.49150))))))(*(x1)(x1)))) | Numero de nos: 30 | Erro: 433283213033472.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(0.84664)(/(0.07743)(/(sin(*(x1)(*(-(/(/(sqrt(0.84664))(x1))(x1))(x1))(x1))))(0.49150))))))(*(x1)(x1)))) | Numero de nos: 30 | Erro: 433283179479040.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(0.84664)(/(0.07743)(/(sin(*(0.07743)(*(-(/(/(sin(x1))(x1))(0.73034))(x1))(x1))))(0.82168))))))(*(x1)(x1)))) | Numero de nos: 30 | Erro: 433283179479040.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(0.84664)(/(0.07743)(/(sin(*(0.49150)(*(-(/(/(sqrt(0.84664))(x1))(0.73034))(0.73034))(x1))))(0.49150))))))(*(x1)(x1)))) | Numero de nos: 30 | Erro: 433283179479040.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(0.84664)(/(0.07743)(/(sin(*(x1)(*(-(/(/(sqrt(0.84664))(x1))(0.73034))(x1))(0.84664))))(0.49150))))))(*(x1)(x1)))) | Numero de nos: 30 | Erro: 433283179479040.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(0.84664)(/(0.07743)(/(sin(*(x1)(*(-(/(/(sqrt(0.84664))(x1))(0.73034))(0.73034))(x1))))(0.49150))))))(*(x1)(x1)))) | Numero de nos: 30 | Erro: 433283179479040.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(0.84664)(/(0.07743)(/(sin(*(x1)(*(-(/(/(sqrt(0.49150))(x1))(0.73034))(0.73034))(x1))))(0.49150))))))(*(x1)(x1)))) | Numero de nos: 30 | Erro: 433283179479040.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(0.84664)(/(0.07743)(/(sin(*(x1)(*(-(/(/(sqrt(0.84664))(x1))(x1))(x1))(x1))))(0.49150))))))(*(x1)(x1)))) | Numero de nos: 30 | Erro: 433283179479040.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(0.84664)(/(0.07743)(/(sin(*(0.84664)(*(-(/(/(sqrt(0.84664))(x1))(x1))(x1))(0.84664))))(0.49150))))))(*(x1)(x1)))) | Numero de nos: 30 | Erro: 433283179479040.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(0.84664)(/(0.07743)(/(sin(*(0.84664)(*(-(/(/(sqrt(0.84664))(x1))(x1))(x1))(0.84664))))(0.49150))))))(*(x1)(x1)))) | Numero de nos: 30 | Erro: 433283179479040.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(0.84664)(/(0.07743)(/(sin(*(0.84664)(*(-(/(/(sqrt(0.84664))(x1))(x1))(0.84664))(0.84664))))(0.49150))))))(*(x1)(x1)))) | Numero de nos: 30 | Erro: 433283145924608.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(0.84664)(/(0.07743)(/(sin(*(0.84664)(*(-(/(/(sqrt(0.84664))(0.07743))(x1))(x1))(0.84664))))(0.49150))))))(*(x1)(x1)))) | Numero de nos: 30 | Erro: 433283179479040.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(0.84664)(/(0.07743)(/(sin(*(0.84664)(*(-(/(/(cos(x1))(x1))(x1))(x1))(x1))))(0.49150))))))(*(x1)(x1)))) | Numero de nos: 30 | Erro: 433283213033472.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(0.84664)(/(-(x1)(x1))(-(/(x1)(+(sqrt(*(0.47340)(cos(sqrt(sqrt(0.06384))))))(x1)))(0.91092))))))(*(x1)(x1)))) | Numero de nos: 30 | Erro: 433283246587904.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(0.84664)(/(-(x1)(x1))(-(/(x1)(+(sqrt(*(0.47340)(cos(sqrt(sqrt(0.06384))))))(x1)))(0.91092))))))(*(x1)(x1)))) | Numero de nos: 30 | Erro: 433283246587904.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(0.84664)(/(-(x1)(x1))(-(/(x1)(+(sqrt(*(0.47340)(cos(sqrt(sqrt(0.06384))))))(x1)))(0.91092))))))(*(x1)(x1)))) | Numero de nos: 30 | Erro: 433283246587904.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(0.84664)(/(-(x1)(x1))(-(/(0.49150)(+(sqrt(*(0.47340)(cos(sqrt(sqrt(0.06384))))))(x1)))(0.91092))))))(*(x1)(x1)))) | Numero de nos: 30 | Erro: 433283246587904.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(0.84664)(/(-(x1)(x1))(-(/(0.49150)(+(sqrt(*(0.47340)(cos(sqrt(sqrt(0.06384))))))(x1)))(0.91092))))))(*(x1)(x1)))) | Numero de nos: 30 | Erro: 433283246587904.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(0.80056)(/(0.07743)(/(sin(*(0.84664)(*(-(/(0.87796)(x1))(x1))(x1))))(0.49150))))))(*(x1)(x1)))) | Numero de nos: 27 | Erro: 433283246587904.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(0.80056)(/(0.07743)(/(sin(*(0.84664)(*(-(/(0.87796)(x1))(x1))(x1))))(0.49150))))))(*(x1)(x1)))) | Numero de nos: 27 | Erro: 433283246587904.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(0.80056)(/(0.07743)(/(sin(*(0.84664)(*(-(/(0.87796)(x1))(x1))(x1))))(0.84664))))))(*(x1)(x1)))) | Numero de nos: 27 | Erro: 433283179479040.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(0.80056)(/(*(x1)(x1))(/(sin(*(0.84664)(*(-(/(0.87796)(x1))(x1))(x1))))(0.84664))))))(*(x1)(x1)))) | Numero de nos: 29 | Erro: 433283213033472.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(0.80056)(/(*(x1)(x1))(/(sin(*(0.84664)(*(-(/(0.87796)(x1))(x1))(x1))))(0.84664))))))(*(x1)(x1)))) | Numero de nos: 29 | Erro: 433283213033472.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(0.80056)(/(*(sqrt(x1))(x1))(/(sin(*(0.80056)(*(-(/(0.87796)(x1))(x1))(x1))))(0.84664))))))(*(x1)(x1)))) | Numero de nos: 30 | Erro: 433283313696768.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(x1)(/(x1)(/(sin(*(x1)(*(cos(x1))(0.84664))))(x1))))))(*(x1)(x1)))) | Numero de nos: 24 | Erro: 433283347251200.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(x1)(/(x1)(/(sin(*(x1)(*(-(/(x1)(x1))(x1))(0.84664))))(x1))))))(*(x1)(-(x1)(sin(x1)))))) | Numero de nos: 30 | Erro: 433282206400512.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(x1)(/(x1)(/(sin(*(x1)(*(-(/(x1)(x1))(x1))(0.84664))))(x1))))))(*(x1)(-(x1)(sin(x1)))))) | Numero de nos: 30 | Erro: 433282206400512.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(x1)(/(x1)(/(sin(*(x1)(*(-(/(x1)(x1))(x1))(0.84664))))(x1))))))(*(x1)(-(x1)(sin(x1)))))) | Numero de nos: 30 | Erro: 433282206400512.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(x1)(/(x1)(/(sin(*(x1)(*(-(/(x1)(x1))(x1))(0.84664))))(x1))))))(*(x1)(-(x1)(sin(x1)))))) | Numero de nos: 30 | Erro: 433282206400512.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(x1)(/(x1)(/(sin(*(x1)(*(-(/(x1)(x1))(x1))(0.84664))))(x1))))))(*(x1)(-(x1)(sin(x1)))))) | Numero de nos: 30 | Erro: 433282206400512.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(x1)(/(x1)(/(sin(*(x1)(*(-(/(x1)(x1))(x1))(0.84664))))(x1))))))(*(x1)(-(x1)(sin(x1)))))) | Numero de nos: 30 | Erro: 433282206400512.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(x1)(/(x1)(/(sin(*(x1)(*(-(/(x1)(x1))(x1))(0.84664))))(0.74169))))))(*(x1)(-(x1)(sin(x1)))))) | Numero de nos: 30 | Erro: 433282172846080.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(x1)(/(x1)(/(sin(*(x1)(*(-(/(x1)(x1))(x1))(0.84664))))(0.74169))))))(*(x1)(-(x1)(sin(x1)))))) | Numero de nos: 30 | Erro: 433282172846080.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(x1)(/(x1)(/(sin(*(x1)(*(-(/(x1)(x1))(x1))(0.84664))))(0.74169))))))(*(x1)(-(x1)(sin(x1)))))) | Numero de nos: 30 | Erro: 433282172846080.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(x1)(/(x1)(/(sin(*(x1)(*(-(/(x1)(x1))(x1))(0.84664))))(0.74169))))))(*(x1)(-(x1)(sin(x1)))))) | Numero de nos: 30 | Erro: 433282172846080.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(x1)(/(x1)(/(sin(*(x1)(*(-(/(x1)(x1))(x1))(0.84664))))(0.74169))))))(*(x1)(-(x1)(sin(x1)))))) | Numero de nos: 30 | Erro: 433282172846080.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(x1)(/(x1)(/(sin(*(x1)(*(-(/(x1)(x1))(x1))(0.84664))))(0.74169))))))(*(x1)(-(x1)(sin(x1)))))) | Numero de nos: 30 | Erro: 433282172846080.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(x1)(/(x1)(/(sin(*(x1)(*(-(/(x1)(x1))(x1))(0.84664))))(0.74169))))))(*(x1)(-(x1)(sin(x1)))))) | Numero de nos: 30 | Erro: 433282172846080.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(x1)(/(x1)(/(sin(*(x1)(*(-(/(x1)(x1))(x1))(0.70357))))(0.74169))))))(*(x1)(-(x1)(sin(x1)))))) | Numero de nos: 30 | Erro: 433282172846080.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(x1)(/(x1)(/(sin(*(x1)(*(-(/(x1)(x1))(x1))(0.70357))))(0.74169))))))(*(x1)(-(x1)(sin(x1)))))) | Numero de nos: 30 | Erro: 433282172846080.0000000000000000000000000 |
MELHOR: (-(*(x1)(x1))(-(-(x1)(sin(-(x1)(/(x1)(/(sin(*(x1)(*(-(/(x1)(x1))(x1))(0.70357))))(0.74169))))))(*(x1)(-(x1)(sin(x1)))))) | Numero de nos: 30 | Erro: 433282172846080.0000000000000000000000000 |
