/*-----------------------------------------------------------------
* NUMERO INDIVIDUOS: 100 	 CROSS-OVER: 0.90
* NUMERO GERACOES  : 1000 	 MUTACAO   : 0.30
* NUM MAXIMO NOS   : 30 	 ELITISMO  : 0.05
* PROFUNDIDADE MAX : 3 	 
*-----------------------------------------------------------------*/
Seed 2: 
(/(*(+(0.89981)(+(x1)(-(-(x1)(-(-(x1)(+(0.54411)(0.92675)))(x1)))(0.33689))))(-(0.21873)(/(x1)(x1))))(+(0.22925)(+(/(x1)(0.56728))(x1)))) | Numero de nos: 29 | Erro: 434176734003200.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.06427)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.81280)(x1)))(0.02722))(0.38005)))(0.85195)))(0.80673))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 196553654272.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.06427)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.81280)(x1)))(0.02722))(0.38005)))(0.85195)))(0.80673))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 196553654272.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.06427)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.81280)(x1)))(0.02722))(0.38005)))(x1)))(0.80673))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 196320755712.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.06427)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.88382)(x1)))(0.02722))(0.38005)))(0.85195)))(0.80673))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 194264481792.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.06427)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.88382)(x1)))(0.02722))(0.38005)))(0.85195)))(0.80673))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 194264481792.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.06427)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.88382)(x1)))(0.02722))(0.38005)))(0.85195)))(0.80673))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 194264481792.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.06427)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.88382)(x1)))(0.02722))(0.38005)))(0.85195)))(0.80673))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 194264481792.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.06427)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.88382)(x1)))(0.02722))(0.38005)))(0.85195)))(0.80673))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 194264481792.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.06427)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.88382)(x1)))(0.02722))(0.38005)))(0.85195)))(0.80673))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 194264481792.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.06427)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.88382)(x1)))(0.02722))(0.38005)))(0.85195)))(0.80673))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 194264481792.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.06427)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.88382)(x1)))(0.02722))(0.38005)))(0.85195)))(0.80673))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 194264481792.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.06427)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.88382)(x1)))(0.02722))(0.38005)))(0.85195)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 194249752576.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.06427)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.88382)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 194017755136.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.06427)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.88382)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 194017755136.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.06427)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.88382)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 194017755136.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.06427)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.88382)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 194017755136.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.23020)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.88382)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 194003746816.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.23020)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.88382)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 194003746816.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.23020)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.88382)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 194003746816.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.23020)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.88382)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 194003746816.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.23020)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.88382)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 194003746816.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.81280)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.88382)(x1)))(0.02722))(0.38005)))(x1)))(0.80673))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 193970569216.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.81280)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.88382)(x1)))(0.02722))(0.38005)))(x1)))(0.80673))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 193970569216.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.81280)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.88382)(x1)))(0.02722))(0.38005)))(x1)))(0.80673))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 193970569216.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.80673)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.88382)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 193955987456.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.80673)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.88382)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 193955987456.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.80673)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.88382)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 193955987456.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.80673)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.88382)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 193955987456.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.80673)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.88382)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 193955987456.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.80673)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.88382)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 193955987456.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.80673)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.95132)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 191793397760.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.80673)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.95132)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 191793397760.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.80673)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.95132)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 191793397760.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.80673)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.95132)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 191793397760.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.80673)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.95132)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 191793397760.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.80673)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.95132)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 191793397760.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.80673)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.95132)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 191793397760.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.80673)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.95132)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 191793397760.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.95132)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 191778619392.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.95132)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 191778619392.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.95132)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 191778619392.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.95132)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 191778619392.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.97159)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 191132090368.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.97159)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 191132090368.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.97159)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 191132090368.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.97159)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 191132090368.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.97159)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 191132090368.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.97159)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 191132090368.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.97159)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 191132090368.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.97159)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 191132090368.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.97159)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 191132090368.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.97159)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 191132090368.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.97159)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 191132090368.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(x1))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190952587264.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(x1))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190952587264.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(x1))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190952587264.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(x1))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190952587264.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(x1))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190952587264.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(x1))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190952587264.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(x1))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190952587264.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(x1))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190952587264.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(x1))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190952587264.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(x1))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190952587264.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(x1))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190952587264.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(x1))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190952587264.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(0.18464))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190775345152.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190709596160.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190709596160.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190709596160.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190709596160.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190709596160.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190709596160.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190709596160.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190709596160.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190709596160.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190709596160.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190709596160.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190709596160.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190709596160.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190709596160.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190709596160.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190709596160.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190709596160.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190709596160.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190709596160.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190709596160.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190709596160.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190709596160.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190709596160.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190709596160.0000000000000000000000000 |
MELHOR: (*(0.20667)(*(/(*(+(+(0.98483)(-(/(*(x1)(*(x1)(x1)))(+(*(/(x1)(-(0.98483)(x1)))(0.02722))(0.38005)))(x1)))(0.98483))(x1))(0.44353))(0.75744))) | Numero de nos: 29 | Erro: 190709596160.0000000000000000000000000 |
