/*-----------------------------------------------------------------
* NUMERO INDIVIDUOS: 100 	 CROSS-OVER: 0.90
* NUMERO GERACOES  : 1000 	 MUTACAO   : 0.50
* NUM MAXIMO NOS   : 30 	 ELITISMO  : 0.05
* PROFUNDIDADE MAX : 3 	 
*-----------------------------------------------------------------*/
Seed 3: 
(+(*(+(-(0.71953)(*(-(-(+(/(/(-(x1)(*(0.72826)(0.25907)))(*(*(x1)(x1))(0.83227)))(0.21168))(0.95315))(x1))(0.90881))(0.85293)))(x1))(0.68954))(x1)) | Numero de nos: 29 | Erro: 434177304428544.0000000000000000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09152)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 670.2647094726562500000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09152)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 670.2647094726562500000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09152)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 670.2647094726562500000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09152)(/(0.37849)(+(x1)(/(0.62865)(0.45552)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 657.1766357421875000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09152)(/(0.37849)(+(x1)(/(0.62865)(0.45552)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 657.1766357421875000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09152)(/(0.37849)(+(x1)(/(0.62865)(0.45552)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 657.1766357421875000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09152)(/(0.37849)(+(x1)(/(0.62865)(0.45552)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 657.1766357421875000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09152)(/(0.37849)(+(x1)(/(0.62865)(0.45552)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 657.1766357421875000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09152)(/(0.37849)(+(x1)(/(0.62865)(0.45552)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 657.1766357421875000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09152)(/(0.37849)(+(x1)(/(0.62865)(0.45552)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 657.1766357421875000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09152)(/(0.37849)(+(x1)(/(0.62865)(0.45552)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 657.1766357421875000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09152)(/(0.37849)(+(x1)(/(0.62865)(0.37849)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 646.2508544921875000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09152)(/(0.37849)(+(x1)(/(0.62865)(0.37849)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 646.2508544921875000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(0.62865)(0.45552)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 266.0039062500000000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(0.62865)(0.45552)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 266.0039062500000000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(0.62865)(0.45552)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 266.0039062500000000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(0.62865)(0.45552)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 266.0039062500000000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(0.62865)(0.45552)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 266.0039062500000000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(0.62865)(0.45552)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 266.0039062500000000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(0.62865)(0.45552)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 266.0039062500000000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 265.2064208984375000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 265.2064208984375000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 265.2064208984375000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 265.2064208984375000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 265.2064208984375000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 265.2064208984375000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 265.2064208984375000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 265.2064208984375000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 265.2064208984375000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 265.2064208984375000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 265.2064208984375000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 265.2064208984375000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 265.2064208984375000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 265.2064208984375000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 265.2064208984375000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 265.2064208984375000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 265.2064208984375000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 265.2064208984375000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 265.2064208984375000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 265.2064208984375000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 265.2064208984375000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 265.2064208984375000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 265.2064208984375000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 265.2064208984375000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 265.2064208984375000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 265.2064208984375000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 265.2064208984375000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 265.2064208984375000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91153))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 265.2064208984375000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 100.6696624755859400000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 100.6696624755859400000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 100.6696624755859400000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 100.6696624755859400000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 100.6696624755859400000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 100.6696624755859400000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 100.6696624755859400000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 100.6696624755859400000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 100.6696624755859400000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62865))(x1))))(x1)) | Numero de nos: 29 | Erro: 100.6696624755859400000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 98.3629989624023440000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 98.3629989624023440000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 98.3629989624023440000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 98.3629989624023440000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 98.3629989624023440000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 98.3629989624023440000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 98.3629989624023440000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 98.3629989624023440000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 98.3629989624023440000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 98.3629989624023440000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 98.3629989624023440000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 98.3629989624023440000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 98.3629989624023440000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 98.3629989624023440000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 98.3629989624023440000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 98.3629989624023440000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 98.3629989624023440000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 98.3629989624023440000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 98.3629989624023440000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 98.3629989624023440000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 98.3629989624023440000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 98.3629989624023440000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 98.3629989624023440000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 98.3629989624023440000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 98.3629989624023440000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 98.3629989624023440000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 98.3629989624023440000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 98.3629989624023440000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 98.3629989624023440000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 98.3629989624023440000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 98.3629989624023440000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 98.3629989624023440000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 98.3629989624023440000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(x1)(x1)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 98.3629989624023440000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(0.37849)(0.91076)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 97.4563598632812500000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(0.37849)(0.91076)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 97.4563598632812500000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(0.37849)(0.91076)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 97.4563598632812500000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(/(0.37849)(0.91076)))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 29 | Erro: 97.4563598632812500000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(0.16187))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 27 | Erro: 95.2813720703125000000000000 |
MELHOR: (*(*(x1)(+(x1)(/(+(*(+(*(+(/(+(0.09058)(/(0.37849)(+(x1)(0.16187))))(x1))(x1))(x1))(0.91076))(x1))(0.62484))(x1))))(x1)) | Numero de nos: 27 | Erro: 95.2813720703125000000000000 |
