/*-----------------------------------------------------------------
* NUMERO INDIVIDUOS: 100 	 CROSS-OVER: 0.90
* NUMERO GERACOES  : 1000 	 MUTACAO   : 0.30
* NUM MAXIMO NOS   : 30 	 ELITISMO  : 0.05
* PROFUNDIDADE MAX : 3 	 
*-----------------------------------------------------------------*/
Seed 5: 
(+(-(/(0.84414)(*(0.53862)(x1)))(+(*(-(/(x1)(+(0.36509)(-(+(-(-(+(0.86096)(x1))(0.13282))(x1))(0.53258))(0.49165))))(0.44603))(0.07883))(x1)))(x1)) | Numero de nos: 29 | Erro: 434176633339904.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.88339))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.65374))(x1))(-(x1)(0.89511)))) | Numero de nos: 29 | Erro: 72.4781799316406250000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.88339))(x1))(*(x1)(x1)))(-(+(*(*(0.54521)(0.58873))(x1))(x1))(-(0.54521)(0.89511)))) | Numero de nos: 29 | Erro: 61.6927528381347660000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.88339))(x1))(*(x1)(x1)))(-(+(*(*(0.54521)(0.58873))(x1))(x1))(-(0.54521)(0.89511)))) | Numero de nos: 29 | Erro: 61.6927528381347660000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.88339))(x1))(*(x1)(x1)))(-(+(*(*(0.54521)(0.58873))(x1))(x1))(-(0.54521)(0.89511)))) | Numero de nos: 29 | Erro: 61.6927528381347660000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.88339))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(x1))(-(x1)(0.89511)))) | Numero de nos: 29 | Erro: 39.4520759582519530000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.88339))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(x1))(-(x1)(0.89511)))) | Numero de nos: 29 | Erro: 39.4520759582519530000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.88339))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(x1))(-(x1)(0.89511)))) | Numero de nos: 29 | Erro: 39.4520759582519530000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.88339))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(x1))(-(x1)(0.89511)))) | Numero de nos: 29 | Erro: 39.4520759582519530000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.88339))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(x1))(-(x1)(0.89511)))) | Numero de nos: 29 | Erro: 39.4520759582519530000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(x1))(-(x1)(0.89511)))) | Numero de nos: 29 | Erro: 7.0802240371704102000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(x1))(-(x1)(0.89511)))) | Numero de nos: 29 | Erro: 7.0802240371704102000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(x1))(-(x1)(0.89511)))) | Numero de nos: 29 | Erro: 7.0802240371704102000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(x1))(-(x1)(0.89511)))) | Numero de nos: 29 | Erro: 7.0802240371704102000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(x1))(-(x1)(0.89511)))) | Numero de nos: 29 | Erro: 7.0802240371704102000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(x1))(-(x1)(0.89511)))) | Numero de nos: 29 | Erro: 7.0802240371704102000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(x1))(-(x1)(0.89511)))) | Numero de nos: 29 | Erro: 7.0802240371704102000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(x1))(-(x1)(0.89511)))) | Numero de nos: 29 | Erro: 7.0802240371704102000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(x1))(-(x1)(0.91806)))) | Numero de nos: 29 | Erro: 6.4823904037475586000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(x1))(-(x1)(0.91806)))) | Numero de nos: 29 | Erro: 6.4823904037475586000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(x1))(-(x1)(0.91806)))) | Numero de nos: 29 | Erro: 6.4823904037475586000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(x1))(-(x1)(0.91806)))) | Numero de nos: 29 | Erro: 6.4823904037475586000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(x1))(-(x1)(0.91806)))) | Numero de nos: 29 | Erro: 6.4823904037475586000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(x1))(-(x1)(0.91806)))) | Numero de nos: 29 | Erro: 6.4823904037475586000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(x1))(-(x1)(0.91806)))) | Numero de nos: 29 | Erro: 6.4823904037475586000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(x1))(-(x1)(0.91806)))) | Numero de nos: 29 | Erro: 6.4823904037475586000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(x1))(-(x1)(0.91806)))) | Numero de nos: 29 | Erro: 6.4823904037475586000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(x1))(-(x1)(0.91806)))) | Numero de nos: 29 | Erro: 6.4823904037475586000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(x1))(-(x1)(0.91806)))) | Numero de nos: 29 | Erro: 6.4823904037475586000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(x1))(-(x1)(0.91806)))) | Numero de nos: 29 | Erro: 6.4823904037475586000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(x1))(-(x1)(0.91806)))) | Numero de nos: 29 | Erro: 6.4823904037475586000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(x1))(-(x1)(0.91806)))) | Numero de nos: 29 | Erro: 6.4823904037475586000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(x1))(-(x1)(0.91806)))) | Numero de nos: 29 | Erro: 6.4823904037475586000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(x1))(-(x1)(0.91806)))) | Numero de nos: 29 | Erro: 6.4823904037475586000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(x1))(-(x1)(0.91806)))) | Numero de nos: 29 | Erro: 6.4823904037475586000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(0.91806))(-(0.54521)(0.55919)))) | Numero de nos: 29 | Erro: 6.2507305145263672000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(0.91806))(-(0.54521)(0.55919)))) | Numero de nos: 29 | Erro: 6.2507305145263672000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(0.91806))(-(0.54521)(0.55919)))) | Numero de nos: 29 | Erro: 6.2507305145263672000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(0.91806))(-(0.54521)(0.55919)))) | Numero de nos: 29 | Erro: 6.2507305145263672000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(0.91806))(-(0.54521)(0.55919)))) | Numero de nos: 29 | Erro: 6.2507305145263672000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(0.91806))(-(0.54521)(0.55919)))) | Numero de nos: 29 | Erro: 6.2507305145263672000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(0.91806))(-(0.54521)(0.55919)))) | Numero de nos: 29 | Erro: 6.2507305145263672000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(0.91806))(-(0.54521)(0.55919)))) | Numero de nos: 29 | Erro: 6.2507305145263672000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(0.91806))(-(0.54521)(0.55919)))) | Numero de nos: 29 | Erro: 6.2507305145263672000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(0.91806))(-(0.54521)(0.55919)))) | Numero de nos: 29 | Erro: 6.2507305145263672000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(0.54521))(0.89511))(x1))(*(x1)(x1)))(-(+(*(+(x1)(x1))(0.67879))(0.91806))(-(0.54521)(0.55919)))) | Numero de nos: 29 | Erro: 6.2507305145263672000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(0.91806))(-(x1)(x1)))) | Numero de nos: 25 | Erro: 0.6001496911048889200000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(0.91806))(-(x1)(x1)))) | Numero de nos: 25 | Erro: 0.6001496911048889200000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(0.91806))(-(x1)(x1)))) | Numero de nos: 25 | Erro: 0.6001496911048889200000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(0.91806))(-(x1)(x1)))) | Numero de nos: 25 | Erro: 0.6001496911048889200000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(0.91806))(-(x1)(x1)))) | Numero de nos: 25 | Erro: 0.6001496911048889200000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(0.91806))(-(x1)(x1)))) | Numero de nos: 25 | Erro: 0.6001496911048889200000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(0.91806))(-(x1)(x1)))) | Numero de nos: 25 | Erro: 0.6001496911048889200000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(0.91806))(-(x1)(x1)))) | Numero de nos: 25 | Erro: 0.6001496911048889200000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(0.91806))(-(x1)(x1)))) | Numero de nos: 25 | Erro: 0.6001496911048889200000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(0.91806))(-(x1)(x1)))) | Numero de nos: 25 | Erro: 0.6001496911048889200000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(0.91806))(-(x1)(x1)))) | Numero de nos: 25 | Erro: 0.6001496911048889200000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(0.91806))(-(x1)(x1)))) | Numero de nos: 25 | Erro: 0.6001496911048889200000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(0.91806))(-(x1)(x1)))) | Numero de nos: 25 | Erro: 0.6001496911048889200000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(0.91806))(-(x1)(x1)))) | Numero de nos: 25 | Erro: 0.6001496911048889200000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(0.91806))(-(x1)(x1)))) | Numero de nos: 25 | Erro: 0.6001496911048889200000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(0.91806))(-(x1)(x1)))) | Numero de nos: 25 | Erro: 0.6001496911048889200000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(0.91806))(-(x1)(x1)))) | Numero de nos: 25 | Erro: 0.6001496911048889200000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(0.91806))(-(x1)(x1)))) | Numero de nos: 25 | Erro: 0.6001496911048889200000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(0.19749)(x1))(x1)))(-(x1)(x1)))) | Numero de nos: 29 | Erro: 0.1256489157676696800000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(0.19749)(x1))(x1)))(-(x1)(x1)))) | Numero de nos: 29 | Erro: 0.1256489157676696800000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(0.19749)(x1))(x1)))(-(x1)(x1)))) | Numero de nos: 29 | Erro: 0.1256489157676696800000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(0.19749)(x1))(x1)))(-(x1)(x1)))) | Numero de nos: 29 | Erro: 0.1256489157676696800000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
MELHOR: (+(+(*(-(+(*(+(*(x1)(x1))(x1))(x1))(x1))(x1))(x1))(*(x1)(x1)))(-(+(x1)(/(+(*(x1)(x1))(x1))(x1)))(x1))) | Numero de nos: 29 | Erro: 0.0000000000000000000000000 |
