/*-----------------------------------------------------------------
* NUMERO INDIVIDUOS: 100 	 CROSS-OVER: 0.90
* NUMERO GERACOES  : 1000 	 MUTACAO   : 0.40
* NUM MAXIMO NOS   : 30 	 ELITISMO  : 0.05
* PROFUNDIDADE MAX : 3 	 
*-----------------------------------------------------------------*/
Seed 9: 
(*(-(-(+(x1)(0.11014))(+(x1)(-(x1)(/(x1)(+(-(+(/(+(/(x1)(-(0.78484)(x1)))(x1))(x1))(x1))(x1))(x1))))))(0.28434))(x1)) | Numero de nos: 29 | Erro: 434624014581760.0000000000000000000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
MELHOR: (*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |

POPULACAO FINAL 
(*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
(*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
(*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
(*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
(*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
(*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
(*(-(/(+(0.50288)(x1))(x1))(-(-(*(-(/(-(0.00436)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 26.8950805664062500000000000 |
(*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.99896)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0006144046783447000000000 |
(*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(x1)(x1))(x1))(+(0.84844)(0.48350)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 4.7327013015747070000000000 |
(*(-(/(+(0.99896)(x1))(x1))(-(-(*(0.93014)(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 21 | Erro: 4.6916818618774414000000000 |
(*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(0.50288)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 2386.0124511718750000000000000 |
(*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(x1))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 4304.6269531250000000000000000 |
(*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(0.99896)(x1)))(x1))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 223967838208.0000000000000000000000000 |
(*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(x1))(0.67647))(-(0.73138)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(0.99896)) | Numero de nos: 29 | Erro: 435067973271552.0000000000000000000000000 |
(*(-(/(+(0.99896)(x1))(x1))(-(-(0.23194)(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 19 | Erro: 4516.9814453125000000000000000 |
(*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(x1)(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 25 | Erro: 2362.8798828125000000000000000 |
(*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0004887580871582000000000 |
(*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(*(x1)(0.05283))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0006771087646484000000000 |
(*(-(/(+(x1)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(0.73138)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 434339506552832.0000000000000000000000000 |
(*(-(/(+(0.99896)(x1))(x1))(-(-(+(-(*(/(/(0.39644)(0.75823))(x1))(x1))(x1))(x1))(0.31281))(x1)))(x1)) | Numero de nos: 23 | Erro: 433730090958848.0000000000000000000000000 |
(*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(0.50288)))(x1))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 223929827328.0000000000000000000000000 |
(*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(/(0.33824)(x1)))(x1))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 26905.9218750000000000000000000 |
(*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.00436)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0006620883941650000000000 |
(*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(0.73138)(0.50288)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0318156480789185000000000 |
(*(-(/(+(0.00436)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 99.6318359375000000000000000 |
(*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.99896))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 9.0816345214843750000000000 |
(*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(*(x1)(0.05283))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0006771087646484000000000 |
(*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.77197)(0.73138))(x1))(-(x1)(x1)))(x1))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 133.1158447265625000000000000 |
(*(*(+(+(x1)(+(-(x1)(x1))(*(0.03619)(0.48341))))(x1))(-(-(+(0.91403)(+(x1)(*(-(0.36143)(/(0.51854)(x1)))(x1))))(0.39366))(0.22349)))(x1)) | Numero de nos: 29 | Erro: 439060145373184.0000000000000000000000000 |
(*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(x1)(x1))(x1))(-(x1)(0.74688)))(0.00436))(*(x1)(+(*(x1)(x1))(0.85528))))(x1)))(x1)) | Numero de nos: 29 | Erro: 224157106176.0000000000000000000000000 |
(*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.15610))(x1))(-(x1)(x1)))(0.00436))(*(0.16593)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 433847296589824.0000000000000000000000000 |
(*(-(/(/(0.02490)(x1))(x1))(-(-(*(-(/(-(0.50288)(x1))(x1))(-(0.63964)(x1)))(0.00436))(+(x1)(*(/(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 432839589888000.0000000000000000000000000 |
(*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(x1)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 4.7304296493530273000000000 |
(*(-(/(+(0.99896)(0.68792))(x1))(-(-(*(-(/(-(0.50288)(0.93127))(x1))(-(x1)(0.00436)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 87447.5156250000000000000000000 |
(*(-(/(+(0.99896)(0.00436))(x1))(-(-(*(-(+(0.94742)(*(0.08139)(0.00436)))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 84304.4296875000000000000000000 |
(*(-(/(+(0.99896)(x1))(x1))(-(-(+(x1)(+(/(/(0.48415)(*(x1)(0.20353)))(x1))(x1)))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 500333376.0000000000000000000000000 |
(*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.93127))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.0005493164062500000000000 |
(*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(x1)(0.73138))(x1))(/(x1)(0.04041)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1460346.5000000000000000000000000 |
(*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(0.50288)(0.73138))(x1))(-(x1)(x1)))(0.00436))(*(x1)(+(*(0.50288)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 435911498137600.0000000000000000000000000 |
(*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(-(x1)(0.73138))(x1))(-(0.73138)(0.50288)))(0.00436))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 29 | Erro: 1.6499466896057129000000000 |
(*(-(/(+(0.99896)(x1))(x1))(-(-(*(-(/(x1)(x1))(/(0.33824)(x1)))(x1))(*(x1)(+(*(x1)(x1))(x1))))(x1)))(x1)) | Numero de nos: 27 | Erro: 125171888.0000000000000000000000000 |
